filename,char,codepoint_hex,codepoint_dec
U+64E2.png,擢,U+64E2,25826
U+64E4.png,擤,U+64E4,25828
U+64E6.png,擦,U+64E6,25830
U+6500.png,攀,U+6500,25856
U+6509.png,攉,U+6509,25865
U+6512.png,攒,U+6512,25874
U+6518.png,攘,U+6518,25880
U+6525.png,攥,U+6525,25893
U+652B.png,攫,U+652B,25899
U+652E.png,攮,U+652E,25902
U+652F.png,支,U+652F,25903
U+6534.png,攴,U+6534,25908
U+6535.png,攵,U+6535,25909
U+6536.png,收,U+6536,25910
U+6538.png,攸,U+6538,25912
U+6539.png,改,U+6539,25913
U+653B.png,攻,U+653B,25915
U+653E.png,放,U+653E,25918
U+653F.png,政,U+653F,25919
U+6545.png,故,U+6545,25925
U+6548.png,效,U+6548,25928
U+6549.png,敉,U+6549,25929
U+654C.png,敌,U+654C,25932
U+654F.png,敏,U+654F,25935
U+6551.png,救,U+6551,25937
U+6555.png,敕,U+6555,25941
U+6556.png,敖,U+6556,25942
U+6559.png,教,U+6559,25945
U+655B.png,敛,U+655B,25947
U+655D.png,敝,U+655D,25949
U+655E.png,敞,U+655E,25950
U+6562.png,敢,U+6562,25954
U+6563.png,散,U+6563,25955
U+6566.png,敦,U+6566,25958
U+656B.png,敫,U+656B,25963
U+656C.png,敬,U+656C,25964
U+6570.png,数,U+6570,25968
U+6572.png,敲,U+6572,25970
U+6574.png,整,U+6574,25972
U+6577.png,敷,U+6577,25975
U+6587.png,文,U+6587,25991
U+658B.png,斋,U+658B,25995
U+658C.png,斌,U+658C,25996
U+6590.png,斐,U+6590,26000
U+6591.png,斑,U+6591,26001
U+6593.png,斓,U+6593,26003
U+6597.png,斗,U+6597,26007
U+6599.png,料,U+6599,26009
U+659B.png,斛,U+659B,26011
U+659C.png,斜,U+659C,26012
U+659F.png,斟,U+659F,26015
U+65A1.png,斡,U+65A1,26017
U+65A4.png,斤,U+65A4,26020
U+65A5.png,斥,U+65A5,26021
U+65A7.png,斧,U+65A7,26023
U+65A9.png,斩,U+65A9,26025
U+65AB.png,斫,U+65AB,26027
U+65AD.png,断,U+65AD,26029
U+65AF.png,斯,U+65AF,26031
U+65B0.png,新,U+65B0,26032
U+65B9.png,方,U+65B9,26041
U+65BC.png,於,U+65BC,26044
U+65BD.png,施,U+65BD,26045
U+65C1.png,旁,U+65C1,26049
U+65C3.png,旃,U+65C3,26051
U+65C4.png,旄,U+65C4,26052
U+65C5.png,旅,U+65C5,26053
U+65C6.png,旆,U+65C6,26054
U+65CB.png,旋,U+65CB,26059
U+65CC.png,旌,U+65CC,26060
U+65CE.png,旎,U+65CE,26062
U+65CF.png,族,U+65CF,26063
U+65D2.png,旒,U+65D2,26066
U+65D6.png,旖,U+65D6,26070
U+65D7.png,旗,U+65D7,26071
U+65E0.png,无,U+65E0,26080
U+65E2.png,既,U+65E2,26082
U+65E5.png,日,U+65E5,26085
U+65E6.png,旦,U+65E6,26086
U+65E7.png,旧,U+65E7,26087
U+65E8.png,旨,U+65E8,26088
U+65E9.png,早,U+65E9,26089
U+65EC.png,旬,U+65EC,26092
U+65ED.png,旭,U+65ED,26093
U+65EE.png,旮,U+65EE,26094
U+65EF.png,旯,U+65EF,26095
U+65F0.png,旰,U+65F0,26096
U+65F1.png,旱,U+65F1,26097
U+65F6.png,时,U+65F6,26102
U+65F7.png,旷,U+65F7,26103
U+65FA.png,旺,U+65FA,26106
U+6600.png,昀,U+6600,26112
U+6602.png,昂,U+6602,26114
U+6603.png,昃,U+6603,26115
U+6606.png,昆,U+6606,26118
U+660A.png,昊,U+660A,26122
U+660C.png,昌,U+660C,26124
U+660E.png,明,U+660E,26126
U+660F.png,昏,U+660F,26127
U+6613.png,易,U+6613,26131
U+6614.png,昔,U+6614,26132
U+6615.png,昕,U+6615,26133
U+6619.png,昙,U+6619,26137
U+661D.png,昝,U+661D,26141
U+661F.png,星,U+661F,26143
U+6620.png,映,U+6620,26144
U+6625.png,春,U+6625,26149
U+6627.png,昧,U+6627,26151
U+6628.png,昨,U+6628,26152
U+662D.png,昭,U+662D,26157
U+662F.png,是,U+662F,26159
U+6631.png,昱,U+6631,26161
U+6634.png,昴,U+6634,26164
U+6635.png,昵,U+6635,26165
U+6636.png,昶,U+6636,26166
U+663C.png,昼,U+663C,26172
U+663E.png,显,U+663E,26174
U+6641.png,晁,U+6641,26177
U+6643.png,晃,U+6643,26179
U+664B.png,晋,U+664B,26187
U+664C.png,晌,U+664C,26188
U+664F.png,晏,U+664F,26191
U+6652.png,晒,U+6652,26194
U+6653.png,晓,U+6653,26195
U+6654.png,晔,U+6654,26196
U+6655.png,晕,U+6655,26197
U+6656.png,晖,U+6656,26198
U+6657.png,晗,U+6657,26199
U+665A.png,晚,U+665A,26202
U+665F.png,晟,U+665F,26207
U+6661.png,晡,U+6661,26209
U+6664.png,晤,U+6664,26212
U+6666.png,晦,U+6666,26214
U+6668.png,晨,U+6668,26216
U+666E.png,普,U+666E,26222
U+666F.png,景,U+666F,26223
U+6670.png,晰,U+6670,26224
U+6674.png,晴,U+6674,26228
U+6676.png,晶,U+6676,26230
U+6677.png,晷,U+6677,26231
U+667A.png,智,U+667A,26234
U+667E.png,晾,U+667E,26238
U+6682.png,暂,U+6682,26242
U+6684.png,暄,U+6684,26244
U+6687.png,暇,U+6687,26247
U+668C.png,暌,U+668C,26252
U+6691.png,暑,U+6691,26257
U+6696.png,暖,U+6696,26262
U+6697.png,暗,U+6697,26263
U+669D.png,暝,U+669D,26269
U+66A7.png,暧,U+66A7,26279
U+66A8.png,暨,U+66A8,26280
U+66AE.png,暮,U+66AE,26286
U+66B4.png,暴,U+66B4,26292
U+66B9.png,暹,U+66B9,26297
U+66BE.png,暾,U+66BE,26302
U+66D9.png,曙,U+66D9,26329
U+66DB.png,曛,U+66DB,26331
U+66DC.png,曜,U+66DC,26332
U+66DD.png,曝,U+66DD,26333
U+66E6.png,曦,U+66E6,26342
U+66E9.png,曩,U+66E9,26345
U+66F0.png,曰,U+66F0,26352
U+66F2.png,曲,U+66F2,26354
U+66F3.png,曳,U+66F3,26355
U+66F4.png,更,U+66F4,26356
U+66F7.png,曷,U+66F7,26359
U+66F9.png,曹,U+66F9,26361
U+66FC.png,曼,U+66FC,26364
U+66FE.png,曾,U+66FE,26366
U+66FF.png,替,U+66FF,26367
U+6700.png,最,U+6700,26368
U+6708.png,月,U+6708,26376
U+6709.png,有,U+6709,26377
U+670A.png,朊,U+670A,26378
U+670B.png,朋,U+670B,26379
U+670D.png,服,U+670D,26381
U+6710.png,朐,U+6710,26384
U+6714.png,朔,U+6714,26388
U+6715.png,朕,U+6715,26389
U+6717.png,朗,U+6717,26391
U+671B.png,望,U+671B,26395
U+671D.png,朝,U+671D,26397
U+671F.png,期,U+671F,26399
U+6726.png,朦,U+6726,26406
U+6728.png,木,U+6728,26408
U+672A.png,未,U+672A,26410
U+672B.png,末,U+672B,26411
U+672C.png,本,U+672C,26412
U+672D.png,札,U+672D,26413
U+672F.png,术,U+672F,26415
U+6731.png,朱,U+6731,26417
U+6734.png,朴,U+6734,26420
U+6735.png,朵,U+6735,26421
U+673A.png,机,U+673A,26426
U+673D.png,朽,U+673D,26429
U+6740.png,杀,U+6740,26432
U+6742.png,杂,U+6742,26434
U+6743.png,权,U+6743,26435
U+6746.png,杆,U+6746,26438
U+6748.png,杈,U+6748,26440
U+6749.png,杉,U+6749,26441
U+674C.png,杌,U+674C,26444
U+674E.png,李,U+674E,26446
U+674F.png,杏,U+674F,26447
U+6750.png,材,U+6750,26448
U+6751.png,村,U+6751,26449
U+6753.png,杓,U+6753,26451
U+6756.png,杖,U+6756,26454
U+675C.png,杜,U+675C,26460
U+675E.png,杞,U+675E,26462
U+675F.png,束,U+675F,26463
U+6760.png,杠,U+6760,26464
U+6761.png,条,U+6761,26465
U+6765.png,来,U+6765,26469
U+6768.png,杨,U+6768,26472
U+6769.png,杩,U+6769,26473
U+676A.png,杪,U+676A,26474
U+676D.png,杭,U+676D,26477
U+676F.png,杯,U+676F,26479
U+6770.png,杰,U+6770,26480
U+6772.png,杲,U+6772,26482
U+6773.png,杳,U+6773,26483
U+6775.png,杵,U+6775,26485
U+6777.png,杷,U+6777,26487
U+677C.png,杼,U+677C,26492
U+677E.png,松,U+677E,26494
U+677F.png,板,U+677F,26495
U+6781.png,极,U+6781,26497
U+6784.png,构,U+6784,26500
U+6787.png,枇,U+6787,26503
U+6789.png,枉,U+6789,26505
U+678B.png,枋,U+678B,26507
U+6790.png,析,U+6790,26512
U+6795.png,枕,U+6795,26517
U+6797.png,林,U+6797,26519
U+6798.png,枘,U+6798,26520
U+679A.png,枚,U+679A,26522
U+679C.png,果,U+679C,26524
U+679D.png,枝,U+679D,26525
U+679E.png,枞,U+679E,26526
U+67A2.png,枢,U+67A2,26530
U+67A3.png,枣,U+67A3,26531
U+67A5.png,枥,U+67A5,26533
U+67A7.png,枧,U+67A7,26535
U+67A8.png,枨,U+67A8,26536
U+67AA.png,枪,U+67AA,26538
U+67AB.png,枫,U+67AB,26539
U+67AD.png,枭,U+67AD,26541
U+67AF.png,枯,U+67AF,26543
U+67B0.png,枰,U+67B0,26544
U+67B3.png,枳,U+67B3,26547
U+67B5.png,枵,U+67B5,26549
U+67B6.png,架,U+67B6,26550
U+67B7.png,枷,U+67B7,26551
U+67B8.png,枸,U+67B8,26552
U+67C1.png,柁,U+67C1,26561
U+67C3.png,柃,U+67C3,26563
U+67C4.png,柄,U+67C4,26564
U+67CF.png,柏,U+67CF,26575
U+67D0.png,某,U+67D0,26576
U+67D1.png,柑,U+67D1,26577
U+67D2.png,柒,U+67D2,26578
U+67D3.png,染,U+67D3,26579
U+67D4.png,柔,U+67D4,26580
U+67D8.png,柘,U+67D8,26584
U+67D9.png,柙,U+67D9,26585
U+67DA.png,柚,U+67DA,26586
U+67DC.png,柜,U+67DC,26588
U+67DD.png,柝,U+67DD,26589
U+67DE.png,柞,U+67DE,26590
U+67E0.png,柠,U+67E0,26592
U+67E2.png,柢,U+67E2,26594
U+67E5.png,查,U+67E5,26597
U+67E9.png,柩,U+67E9,26601
U+67EC.png,柬,U+67EC,26604
U+67EF.png,柯,U+67EF,26607
U+67F0.png,柰,U+67F0,26608
U+67F1.png,柱,U+67F1,26609
U+67F3.png,柳,U+67F3,26611
U+67F4.png,柴,U+67F4,26612
U+67FD.png,柽,U+67FD,26621
U+67FF.png,柿,U+67FF,26623
U+6800.png,栀,U+6800,26624
U+6805.png,栅,U+6805,26629
U+6807.png,标,U+6807,26631
U+6808.png,栈,U+6808,26632
U+6809.png,栉,U+6809,26633
U+680A.png,栊,U+680A,26634
U+680B.png,栋,U+680B,26635
U+680C.png,栌,U+680C,26636
U+680E.png,栎,U+680E,26638
U+680F.png,栏,U+680F,26639
U+6811.png,树,U+6811,26641
U+6813.png,栓,U+6813,26643
U+6816.png,栖,U+6816,26646
U+6817.png,栗,U+6817,26647
U+681D.png,栝,U+681D,26653
U+6821.png,校,U+6821,26657
U+6829.png,栩,U+6829,26665
U+682A.png,株,U+682A,26666
U+6832.png,栲,U+6832,26674
U+6833.png,栳,U+6833,26675
U+6837.png,样,U+6837,26679
U+6838.png,核,U+6838,26680
U+6839.png,根,U+6839,26681
U+683C.png,格,U+683C,26684
U+683D.png,栽,U+683D,26685
U+683E.png,栾,U+683E,26686
U+6840.png,桀,U+6840,26688
U+6841.png,桁,U+6841,26689
U+6842.png,桂,U+6842,26690
U+6843.png,桃,U+6843,26691
U+6844.png,桄,U+6844,26692
U+6845.png,桅,U+6845,26693
U+6846.png,框,U+6846,26694
U+6848.png,案,U+6848,26696
U+6849.png,桉,U+6849,26697
U+684A.png,桊,U+684A,26698
U+684C.png,桌,U+684C,26700
U+684E.png,桎,U+684E,26702
U+6850.png,桐,U+6850,26704
U+6851.png,桑,U+6851,26705
U+6853.png,桓,U+6853,26707
U+6854.png,桔,U+6854,26708
U+6855.png,桕,U+6855,26709
U+6860.png,桠,U+6860,26720
U+6861.png,桡,U+6861,26721
U+6862.png,桢,U+6862,26722
U+6863.png,档,U+6863,26723
U+6864.png,桤,U+6864,26724
U+6865.png,桥,U+6865,26725
U+6866.png,桦,U+6866,26726
U+6867.png,桧,U+6867,26727
U+6868.png,桨,U+6868,26728
U+6869.png,桩,U+6869,26729
U+686B.png,桫,U+686B,26731
U+6874.png,桴,U+6874,26740
U+6876.png,桶,U+6876,26742
U+6877.png,桷,U+6877,26743
U+6881.png,梁,U+6881,26753
U+6883.png,梃,U+6883,26755
U+6885.png,梅,U+6885,26757
U+6886.png,梆,U+6886,26758
U+688F.png,梏,U+688F,26767
U+6893.png,梓,U+6893,26771
U+6897.png,梗,U+6897,26775
U+68A2.png,梢,U+68A2,26786
U+68A6.png,梦,U+68A6,26790
U+68A7.png,梧,U+68A7,26791
U+68A8.png,梨,U+68A8,26792
U+68AD.png,梭,U+68AD,26797
U+68AF.png,梯,U+68AF,26799
U+68B0.png,械,U+68B0,26800
U+68B3.png,梳,U+68B3,26803
U+68B5.png,梵,U+68B5,26805
U+68C0.png,检,U+68C0,26816
U+68C2.png,棂,U+68C2,26818
U+68C9.png,棉,U+68C9,26825
U+68CB.png,棋,U+68CB,26827
U+68CD.png,棍,U+68CD,26829
U+68D2.png,棒,U+68D2,26834
U+68D5.png,棕,U+68D5,26837
U+68D8.png,棘,U+68D8,26840
U+68DA.png,棚,U+68DA,26842
U+68E0.png,棠,U+68E0,26848
U+68E3.png,棣,U+68E3,26851
U+68EE.png,森,U+68EE,26862
U+68F0.png,棰,U+68F0,26864
U+68F1.png,棱,U+68F1,26865
U+68F5.png,棵,U+68F5,26869
U+68F9.png,棹,U+68F9,26873
U+68FA.png,棺,U+68FA,26874
U+68FC.png,棼,U+68FC,26876
U+6901.png,椁,U+6901,26881
U+6905.png,椅,U+6905,26885
U+690B.png,椋,U+690B,26891
U+690D.png,植,U+690D,26893
U+690E.png,椎,U+690E,26894
U+6910.png,椐,U+6910,26896
U+6912.png,椒,U+6912,26898
U+691F.png,椟,U+691F,26911
U+6920.png,椠,U+6920,26912
U+6924.png,椤,U+6924,26916
U+692D.png,椭,U+692D,26925
U+6930.png,椰,U+6930,26928
U+6934.png,椴,U+6934,26932
U+6939.png,椹,U+6939,26937
U+693D.png,椽,U+693D,26941
U+693F.png,椿,U+693F,26943
U+6942.png,楂,U+6942,26946
U+6954.png,楔,U+6954,26964
U+6957.png,楗,U+6957,26967
U+695A.png,楚,U+695A,26970
U+695D.png,楝,U+695D,26973
U+695E.png,楞,U+695E,26974
U+6960.png,楠,U+6960,26976
U+6963.png,楣,U+6963,26979
U+6966.png,楦,U+6966,26982
U+696B.png,楫,U+696B,26987
U+696E.png,楮,U+696E,26990
U+6971.png,楱,U+6971,26993
U+6977.png,楷,U+6977,26999
U+6978.png,楸,U+6978,27000
U+6979.png,楹,U+6979,27001
U+697C.png,楼,U+697C,27004
U+6980.png,榀,U+6980,27008
U+6982.png,概,U+6982,27010
U+6984.png,榄,U+6984,27012
U+6986.png,榆,U+6986,27014
U+6987.png,榇,U+6987,27015
U+6988.png,榈,U+6988,27016
U+6989.png,榉,U+6989,27017
U+698D.png,榍,U+698D,27021
U+6994.png,榔,U+6994,27028
U+6995.png,榕,U+6995,27029
U+6998.png,榘,U+6998,27032
U+699B.png,榛,U+699B,27035
U+699C.png,榜,U+699C,27036
U+69A7.png,榧,U+69A7,27047
U+69A8.png,榨,U+69A8,27048
U+69AB.png,榫,U+69AB,27051
U+69AD.png,榭,U+69AD,27053
U+69B1.png,榱,U+69B1,27057
U+69B4.png,榴,U+69B4,27060
U+69B7.png,榷,U+69B7,27063
U+69BB.png,榻,U+69BB,27067
U+69C1.png,槁,U+69C1,27073
U+69CA.png,槊,U+69CA,27082
U+69CC.png,槌,U+69CC,27084
U+69CE.png,槎,U+69CE,27086
U+69D0.png,槐,U+69D0,27088
U+69D4.png,槔,U+69D4,27092
U+69DB.png,槛,U+69DB,27099
U+69DF.png,槟,U+69DF,27103
U+69E0.png,槠,U+69E0,27104
U+69ED.png,槭,U+69ED,27117
U+69F2.png,槲,U+69F2,27122
U+69FD.png,槽,U+69FD,27133
U+69FF.png,槿,U+69FF,27135
U+6A0A.png,樊,U+6A0A,27146
U+6A17.png,樗,U+6A17,27159
U+6A18.png,樘,U+6A18,27160
U+6A1F.png,樟,U+6A1F,27167
U+6A21.png,模,U+6A21,27169
U+6A28.png,樨,U+6A28,27176
U+6A2A.png,横,U+6A2A,27178
U+6A2F.png,樯,U+6A2F,27183
U+6A31.png,樱,U+6A31,27185
U+6A35.png,樵,U+6A35,27189
U+6A3D.png,樽,U+6A3D,27197
U+6A3E.png,樾,U+6A3E,27198
U+6A44.png,橄,U+6A44,27204
U+6A47.png,橇,U+6A47,27207
U+6A50.png,橐,U+6A50,27216
U+6A58.png,橘,U+6A58,27224
U+6A59.png,橙,U+6A59,27225
U+6A5B.png,橛,U+6A5B,27227
U+6A61.png,橡,U+6A61,27233
U+6A65.png,橥,U+6A65,27237
U+6A71.png,橱,U+6A71,27249
U+6A79.png,橹,U+6A79,27257
U+6A7C.png,橼,U+6A7C,27260
U+6A80.png,檀,U+6A80,27264
U+6A84.png,檄,U+6A84,27268
U+6A8E.png,檎,U+6A8E,27278
U+6A90.png,檐,U+6A90,27280
U+6A91.png,檑,U+6A91,27281
U+6A97.png,檗,U+6A97,27287
U+6AA0.png,檠,U+6AA0,27296
U+6AA9.png,檩,U+6AA9,27305
U+6AAB.png,檫,U+6AAB,27307
U+6AAC.png,檬,U+6AAC,27308
U+6B20.png,欠,U+6B20,27424
U+6B21.png,次,U+6B21,27425
U+6B22.png,欢,U+6B22,27426
U+6B23.png,欣,U+6B23,27427
U+6B24.png,欤,U+6B24,27428
U+6B27.png,欧,U+6B27,27431
U+6B32.png,欲,U+6B32,27442
U+6B37.png,欷,U+6B37,27447
U+6B39.png,欹,U+6B39,27449
U+6B3A.png,欺,U+6B3A,27450
U+6B3E.png,款,U+6B3E,27454
U+6B43.png,歃,U+6B43,27459
U+6B46.png,歆,U+6B46,27462
U+6B47.png,歇,U+6B47,27463
U+6B49.png,歉,U+6B49,27465
U+6B4C.png,歌,U+6B4C,27468
U+6B59.png,歙,U+6B59,27481
U+6B62.png,止,U+6B62,27490
U+6B63.png,正,U+6B63,27491
U+6B64.png,此,U+6B64,27492
U+6B65.png,步,U+6B65,27493
U+6B66.png,武,U+6B66,27494
U+6B67.png,歧,U+6B67,27495
U+6B6A.png,歪,U+6B6A,27498
U+6B79.png,歹,U+6B79,27513
U+6B7B.png,死,U+6B7B,27515
U+6B7C.png,歼,U+6B7C,27516
U+6B81.png,殁,U+6B81,27521
U+6B82.png,殂,U+6B82,27522
U+6B83.png,殃,U+6B83,27523
U+6B84.png,殄,U+6B84,27524
U+6B86.png,殆,U+6B86,27526
U+6B87.png,殇,U+6B87,27527
U+6B89.png,殉,U+6B89,27529
U+6B8A.png,殊,U+6B8A,27530
U+6B8B.png,残,U+6B8B,27531
U+6B8D.png,殍,U+6B8D,27533
U+6B92.png,殒,U+6B92,27538
U+6B93.png,殓,U+6B93,27539
U+6B96.png,殖,U+6B96,27542
U+6B9A.png,殚,U+6B9A,27546
U+6B9B.png,殛,U+6B9B,27547
U+6BA1.png,殡,U+6BA1,27553
U+6BAA.png,殪,U+6BAA,27562
U+6BB3.png,殳,U+6BB3,27571
U+6BB4.png,殴,U+6BB4,27572
U+6BB5.png,段,U+6BB5,27573
U+6BB7.png,殷,U+6BB7,27575
U+6BBF.png,殿,U+6BBF,27583
U+6BC1.png,毁,U+6BC1,27585
U+6BC2.png,毂,U+6BC2,27586
U+6BC5.png,毅,U+6BC5,27589
U+6BCB.png,毋,U+6BCB,27595
U+6BCD.png,母,U+6BCD,27597
U+6BCF.png,每,U+6BCF,27599
U+6BD2.png,毒,U+6BD2,27602
U+6BD3.png,毓,U+6BD3,27603
U+6BD4.png,比,U+6BD4,27604
U+6BD5.png,毕,U+6BD5,27605
U+6BD6.png,毖,U+6BD6,27606
U+6BD7.png,毗,U+6BD7,27607
U+6BD9.png,毙,U+6BD9,27609
U+6BDB.png,毛,U+6BDB,27611
U+6BE1.png,毡,U+6BE1,27617
U+6BEA.png,毪,U+6BEA,27626
U+6BEB.png,毫,U+6BEB,27627
U+6BEF.png,毯,U+6BEF,27631
U+6BF3.png,毳,U+6BF3,27635
U+6BF5.png,毵,U+6BF5,27637
U+6BF9.png,毹,U+6BF9,27641
U+6BFD.png,毽,U+6BFD,27645
U+6C05.png,氅,U+6C05,27653
U+6C06.png,氆,U+6C06,27654
U+6C07.png,氇,U+6C07,27655
U+6C0D.png,氍,U+6C0D,27661
U+6C0F.png,氏,U+6C0F,27663
U+6C10.png,氐,U+6C10,27664
U+6C11.png,民,U+6C11,27665
U+6C13.png,氓,U+6C13,27667
U+6C14.png,气,U+6C14,27668
U+6C15.png,氕,U+6C15,27669
U+6C16.png,氖,U+6C16,27670
U+6C18.png,氘,U+6C18,27672
U+6C19.png,氙,U+6C19,27673
U+6C1A.png,氚,U+6C1A,27674
U+6C1B.png,氛,U+6C1B,27675
U+6C1F.png,氟,U+6C1F,27679
U+6C21.png,氡,U+6C21,27681
U+6C22.png,氢,U+6C22,27682
U+6C24.png,氤,U+6C24,27684
U+6C26.png,氦,U+6C26,27686
U+6C27.png,氧,U+6C27,27687
U+6C28.png,氨,U+6C28,27688
U+6C29.png,氩,U+6C29,27689
U+6C2A.png,氪,U+6C2A,27690
U+6C2E.png,氮,U+6C2E,27694
U+6C2F.png,氯,U+6C2F,27695
U+6C30.png,氰,U+6C30,27696
U+6C32.png,氲,U+6C32,27698
U+6C34.png,水,U+6C34,27700
U+6C35.png,氵,U+6C35,27701
U+6C38.png,永,U+6C38,27704
U+6C3D.png,氽,U+6C3D,27709
U+6C40.png,汀,U+6C40,27712
U+6C41.png,汁,U+6C41,27713
U+6C42.png,求,U+6C42,27714
U+6C46.png,汆,U+6C46,27718
U+6C47.png,汇,U+6C47,27719
U+6C49.png,汉,U+6C49,27721
U+6C4A.png,汊,U+6C4A,27722
U+6C50.png,汐,U+6C50,27728
U+6C54.png,汔,U+6C54,27732
U+6C55.png,汕,U+6C55,27733
U+6C57.png,汗,U+6C57,27735
U+6C5B.png,汛,U+6C5B,27739
U+6C5C.png,汜,U+6C5C,27740
U+6C5D.png,汝,U+6C5D,27741
U+6C5E.png,汞,U+6C5E,27742
U+6C5F.png,江,U+6C5F,27743
U+6C60.png,池,U+6C60,27744
U+6C61.png,污,U+6C61,27745
U+6C64.png,汤,U+6C64,27748
U+6C68.png,汨,U+6C68,27752
U+6C69.png,汩,U+6C69,27753
U+6C6A.png,汪,U+6C6A,27754
U+6C70.png,汰,U+6C70,27760
U+6C72.png,汲,U+6C72,27762
U+6C74.png,汴,U+6C74,27764
U+6C76.png,汶,U+6C76,27766
U+6C79.png,汹,U+6C79,27769
U+6C7D.png,汽,U+6C7D,27773
U+6C7E.png,汾,U+6C7E,27774
U+6C81.png,沁,U+6C81,27777
U+6C82.png,沂,U+6C82,27778
U+6C83.png,沃,U+6C83,27779
U+6C85.png,沅,U+6C85,27781
U+6C86.png,沆,U+6C86,27782
U+6C88.png,沈,U+6C88,27784
U+6C89.png,沉,U+6C89,27785
U+6C8C.png,沌,U+6C8C,27788
U+6C8F.png,沏,U+6C8F,27791
U+6C90.png,沐,U+6C90,27792
U+6C93.png,沓,U+6C93,27795
U+6C94.png,沔,U+6C94,27796
U+6C99.png,沙,U+6C99,27801
U+6C9B.png,沛,U+6C9B,27803
U+6C9F.png,沟,U+6C9F,27807
U+6CA1.png,没,U+6CA1,27809
U+6CA3.png,沣,U+6CA3,27811
U+6CA4.png,沤,U+6CA4,27812
U+6CA5.png,沥,U+6CA5,27813
U+6CA6.png,沦,U+6CA6,27814
U+6CA7.png,沧,U+6CA7,27815
U+6CA9.png,沩,U+6CA9,27817
U+6CAA.png,沪,U+6CAA,27818
U+6CAB.png,沫,U+6CAB,27819
U+6CAD.png,沭,U+6CAD,27821
U+6CAE.png,沮,U+6CAE,27822
U+6CB1.png,沱,U+6CB1,27825
U+6CB2.png,沲,U+6CB2,27826
U+6CB3.png,河,U+6CB3,27827
U+6CB8.png,沸,U+6CB8,27832
U+6CB9.png,油,U+6CB9,27833
U+6CBB.png,治,U+6CBB,27835
U+6CBC.png,沼,U+6CBC,27836
U+6CBD.png,沽,U+6CBD,27837
U+6CBE.png,沾,U+6CBE,27838
U+6CBF.png,沿,U+6CBF,27839
U+6CC4.png,泄,U+6CC4,27844
U+6CC5.png,泅,U+6CC5,27845
U+6CC9.png,泉,U+6CC9,27849
U+6CCA.png,泊,U+6CCA,27850
U+6CCC.png,泌,U+6CCC,27852
U+6CD0.png,泐,U+6CD0,27856
U+6CD3.png,泓,U+6CD3,27859
U+6CD4.png,泔,U+6CD4,27860
U+6CD5.png,法,U+6CD5,27861
U+6CD6.png,泖,U+6CD6,27862
U+6CD7.png,泗,U+6CD7,27863
U+6CDB.png,泛,U+6CDB,27867
U+6CDE.png,泞,U+6CDE,27870
U+6CE0.png,泠,U+6CE0,27872
U+6CE1.png,泡,U+6CE1,27873
U+6CE2.png,波,U+6CE2,27874
U+6CE3.png,泣,U+6CE3,27875
U+6CE5.png,泥,U+6CE5,27877
U+6CE8.png,注,U+6CE8,27880
U+6CEA.png,泪,U+6CEA,27882
U+6CEB.png,泫,U+6CEB,27883
U+6CEE.png,泮,U+6CEE,27886
U+6CEF.png,泯,U+6CEF,27887
U+6CF0.png,泰,U+6CF0,27888
U+6CF1.png,泱,U+6CF1,27889
U+6CF3.png,泳,U+6CF3,27891
U+6CF5.png,泵,U+6CF5,27893
U+6CF6.png,泶,U+6CF6,27894
U+6CF7.png,泷,U+6CF7,27895
U+6CF8.png,泸,U+6CF8,27896
U+6CFA.png,泺,U+6CFA,27898
U+6CFB.png,泻,U+6CFB,27899
U+6CFC.png,泼,U+6CFC,27900
U+6CFD.png,泽,U+6CFD,27901
U+6CFE.png,泾,U+6CFE,27902
U+6D01.png,洁,U+6D01,27905
U+6D04.png,洄,U+6D04,27908
U+6D07.png,洇,U+6D07,27911
U+6D0B.png,洋,U+6D0B,27915
U+6D0C.png,洌,U+6D0C,27916
U+6D0E.png,洎,U+6D0E,27918
U+6D12.png,洒,U+6D12,27922
U+6D17.png,洗,U+6D17,27927
U+6D19.png,洙,U+6D19,27929
U+6D1A.png,洚,U+6D1A,27930
U+6D1B.png,洛,U+6D1B,27931
U+6D1E.png,洞,U+6D1E,27934
U+6D25.png,津,U+6D25,27941
U+6D27.png,洧,U+6D27,27943
U+6D2A.png,洪,U+6D2A,27946
U+6D2B.png,洫,U+6D2B,27947
U+6D2E.png,洮,U+6D2E,27950
U+6D31.png,洱,U+6D31,27953
U+6D32.png,洲,U+6D32,27954
U+6D33.png,洳,U+6D33,27955
U+6D35.png,洵,U+6D35,27957
U+6D39.png,洹,U+6D39,27961
U+6D3B.png,活,U+6D3B,27963
U+6D3C.png,洼,U+6D3C,27964
U+6D3D.png,洽,U+6D3D,27965
U+6D3E.png,派,U+6D3E,27966
U+6D41.png,流,U+6D41,27969
U+6D43.png,浃,U+6D43,27971
U+6D45.png,浅,U+6D45,27973
U+6D46.png,浆,U+6D46,27974
U+6D47.png,浇,U+6D47,27975
U+6D48.png,浈,U+6D48,27976
U+6D4A.png,浊,U+6D4A,27978
U+6D4B.png,测,U+6D4B,27979
U+6D4D.png,浍,U+6D4D,27981
U+6D4E.png,济,U+6D4E,27982
U+6D4F.png,浏,U+6D4F,27983
U+6D51.png,浑,U+6D51,27985
U+6D52.png,浒,U+6D52,27986
U+6D53.png,浓,U+6D53,27987
U+6D54.png,浔,U+6D54,27988
U+6D59.png,浙,U+6D59,27993
